YEAR,GDP
2004,2398555474185
1983,2403969281852
1980,2425094762726
1983,2427367234242
1994,2432160774436
2015,2433562015516
2010,2441173394730
1968,2443223914097
1985,2445112446663
1982,2445934783634
1984,2446595238891
2014,2455993200170
2006,2459150271422
1981,2463300015086
2012,2465188674415
2016,2465453975282
1994,2468851478670
2013,2472806919902
1983,2474341829263
1995,2482548280991
1982,2488146477598
2011,2501553648413
1996,2503665193657
2016,2504702625569
2003,2505733634312
1984,2511374030830
1987,2514283894262
2005,2520701818182
1982,2521341858382
1983,2525470175592
1981,2535533249569
1986,2558329186781
1984,2559559983319
2015,2563301730345
1981,2569994236427
1978,2575679667450
2014,2577691553787
2014,2577691553787
1985,2579016642990
2005,2579728859496
1982,2586535902781
1995,2591620035485
1971,2595579358368
1981,2614351458204
2011,2616201578192
2011,2619700404733
1987,2620900784641
2006,2626264404891
1979,2632143000000
1979,2639946745928
1971,2641741790124
1985,2646185053215
2010,2646837111795
1971,2647345043163
2008,2647704729412
2016,2647898654635
2009,2655248450179
2012,2662085168499
2007,2663112510266
1990,2667998768468
2012,2681416108537
2015,2682804385971
2015,2682804385971
1977,2689501678091
1969,2690797713907
1986,2691034790439
2006,2692612695492
2004,2692683574402
2009,2693827452070
1985,2694824275387
2005,2694960334574
2004,2698133042143
1996,2709494744623
2007,2727649759199
2013,2739818680930
2012,2741238538444
2006,2752131773355
1987,2764805339370
1986,2767031904611
2010,2767962267741
1978,2769905163479
2013,2808511203185
1986,2815682890326
2004,2819245095605
2013,2839626635837
1987,2844095463826
2005,2845509423692
1998,2846298375892
2014,2849305322685
1988,2850097126289
2005,2861410272354
1980,2862505000000
2011,2862680142625
1992,2871277482764
1979,2875732302185
2015,2885570309161
2008,2890564338235
2016,2892480763179
2016,2892480763179
1997,2893194179713
1987,2898815751593
2014,2906616435187
2008,2923465651091
1991,2945865006369
1980,2956937624588
1970,2957799684035
2016,2991823901021
1988,2992285219942
2006,3002446368084
1972,3010702895808
1999,3019867129834
2014,3022827781881
2006,3029713038041
1995,3032822828435
1988,3050637784818
1989,3051387008972
1989,3052315661955
1984,3060219815449
1972,3065239822185
1972,3072028734455
2007,3074359743898
1988,3077858862038
1986,3081288169010
2009,3095595026136
1999,3096016890919
1993,3115092888404
2005,3118033979235
2015,3121184116604
2005,3124263676684
1980,3136972126345
1988,3138724053349
1990,3139974443543
2002,3144218788341
2016,3144797691273
2015,3147279271334
2010,3156255418574
2007,3156899406793
1985,3162767439492
2006,3171500014377
1983,3187220429927
1989,3188472195720
1981,3210956000000
2007,3232176784206
2001,3235006813828
1971,3266907090008
1989,3273000286677
2000,3275876559585
2011,3282392899961
1978,3282691397268
1982,3288164387535
1996,3325689514010
2006,3337244559998
1989,3342030430118
1982,3344991000000
1998,3351287871403
1986,3357483171960
2008,3372332744074
2015,3375611100742
1979,3382851307191
1994,3394081761536
2000,3400746698944
1981,3416534450611
2010,3417094562649
2009,3418005001389
2007,3439953462907
1990,3450586169233
2016,3463188309734
2016,3477796274497
1997,3480282448432
2001,3515173798011
2003,3516151323703
1981,3517909963657
2013,3524023587338
2012,3529758430135
2012,3543983909148
2007,3552182311653
2014,3563559183199
1991,3578139437172
1990,3590739499695
2007,3598139206333
2015,3598463764359
1987,3603282407782
1973,3633614842109
2010,3635513302316
2008,3637903033771
1984,3637906517267
1983,3638137000000
1982,3659283025119
1990,3681363833008
1992,3704535955509
1973,3708269759618
1973,3711074678837
1991,3718939789573
2002,3723537029343
2009,3727811301185
2008,3752365607148
2013,3752513503278
2006,3756261361900
2011,3757698281118
2007,3760179560980
1990,3760263071705
2006,3763693516583
1985,3764943790264
1972,3767673874129
1983,3784993440410
1995,3790084357285
1992,3797576030038
1991,3832851639412
1980,3861239352729
1992,3880364023641
2014,3890606893347
2011,3891866999525
1992,3897826229663
1982,3901660951921
2008,3906148533548
1991,3925794817932
2007,3936347648225
2009,3953155755588
1993,3976073581552
1983,3979574111782
1992,4012284192508
1979,4016054634280
1998,4032509760873
1991,4035816997834
1984,4040693000000
1981,4048966722471
1993,4055490739058
1974,4057814746795
2014,4078845602866
2004,4090111659563
1999,4105116372238
2012,4111011203800
2002,4115116279070
2009,4116248823880
1996,4119734461209
1993,4138348394568
1987,4153049181612
1974,4160937326083
1974,4184574976576
2008,4213483414952
2003,4246057259569
1993,4275988290608
2009,4302163169715
2001,4303544259843
1988,4336305608499
1998,4336843745142
1986,4337015473174
1985,4346734000000
1994,4355401723809
2013,4369243129068
2015,4383076298082
1997,4389821145554
2008,4392659455813
1984,4397051258072
1997,4414732843544
1994,4415239786154
2011,4420592112571
2003,4445658071222
1993,4466565327401
1994,4486856393930
2007,4515264514431
2000,4516717359655
2006,4530377224970
1989,4535368154904
1975,4546622138565
1980,4549120101079
1999,4562078822335
1988,4567647574592
2001,4570269255613
2008,4576034696193
2002,4585341852438
1986,4590155000000
1973,4591345929540
2008,4598206091384
2012,4611295207485
2014,4623921511712
1994,4643315483567
1975,4661490915492
1989,4665936358489
1975,4666187491775
2010,4666964528535
1985,4712529999483
1990,4746999011159
2007,4749074666841
2005,4755410630912
2007,4758413352217
2005,4767620344027
2004,4815148854362
1996,4833712542207
2014,4848733415524
2016,4853042525000
1987,4870217000000
2000,4887519660745
1995,4890357861496
2013,4893444280675
1994,4907039384470
2010,4923605261318
1976,4933267248975
1995,4936867401153
2016,4940158776617
1986,4968766427344
2015,5012592560058
1995,5019183141467
2008,5037908465114
1976,5052200868363
1976,5082771482781
2016,5094164385267
2004,5103484222816
2009,5109953609257
1986,5138626562504
2010,5142114727040
2013,5155717056271
2003,5167481933007
1995,5223225373503
2009,5231382674594
2015,5247799483622
1988,5252629000000
2011,5278934620007
1974,5296031606150
2016,5299865625774
1987,5302830242049
1999,5325787480160
2010,5334533033073
1996,5337081837422
1991,5345047818273
1987,5366348328003
1999,5375673183281
1996,5379214787657
1995,5449116304981
2015,5459206256454
2006,5462304388463
1996,5470746988300
1999,5470956851265
1998,5479894417383
1998,5506592879357
2012,5535327445131
1977,5576369051740
1998,5602032771918
2011,5605037810076
2012,5639934948105
1997,5647276515792
1989,5657693000000
1997,5689936118126
1977,5696478213400
2010,5700098114744
1996,5703932322882
1999,5711746768837
1977,5755311493074
1988,5761398451214
2013,5771411525043
2013,5774458157745
1997,5784798609184
2000,5787180750891
1992,5835758398327
1998,5857257663149
2000,5860476849479
2011,5863590521693
2001,5864138427159
1990,5872104783694
1975,5897205371168
2014,5905518272857
2012,5912820697142
2001,5926243420203
2002,5957570111976
2000,5969825199401
1990,5979589000000
1988,5985919929295
2008,6009148096612
2015,6017050158891
2008,6020919293828
2001,6026194954919
1997,6026677999943
2002,6043506326546
2013,6058596339699
2011,6064277798886
2014,6076543198047
2010,6100620488868
1991,6104958669575
1989,6111982965833
2012,6121206635065
2002,6150931010629
2011,6157459594824
2005,6161727739418
1993,6169132265628
2014,6171392349446
1991,6174043000000
2012,6203213121334
2000,6213004939198
2004,6213674550939
1989,6224250243275
2016,6263372909107
2013,6272989482509
2001,6279095049697
1987,6350049382135
2014,6391549877362
2002,6402159677651
1976,6416473081056
2000,6487325474099
2007,6488823566896
1994,6516008654972
2009,6518684908088
2009,6531548165986
1992,6539299000000
1993,6552477292052
1990,6575110950908
2001,6593632936726
1978,6699713409007
2003,6728237860877
1992,6735382955564
1991,6786006083611
1978,6839135386296
2003,6840046171605
1998,6863955800396
1993,6878718000000
1978,6891607724618
2003,6958335915784
1997,6959960583589
2009,7045911611995
1988,7068792325500
1999,7119593958730
1992,7133366589285
1998,7151574322431
2002,7174014039603
1989,7225733324752
2003,7231716537198
1977,7257626963723
1994,7308755000000
1994,7313623815311
2008,7317501470601
2006,7436775397223
1993,7457709121892
2005,7480336164014
1995,7520701639391
2011,7572553836875
1990,7579123917338
1996,7612273118736
1997,7662988542672
1995,7664060000000
1999,7665318632852
1979,7702380697690
2001,7712927229834
1993,7815484531820
2002,7837074972127
2010,7864008890291
1991,7865713057341
2010,7879326684926
1994,7888761439502
1979,7900438156657
1979,7969743516773
1996,8008587857961
2004,8009679581710
1996,8100201000000
2004,8125459303288
2004,8260795423055
1995,8270122373385
2000,8291881372202
1994,8299163343409
1995,8310311039755
2010,8514322770067
1980,8529274582209
1978,8542924735220
2012,8560547314679
1992,8571123408971
1982,8586194508707
2004,8595676908614
1997,8608515000000
2003,8617381783015
1981,8627934761432
1996,8731442777972
1980,8767216244692
1982,8790114836557
1990,8839404183172
2003,8851572342339
2006,8894393230290
1980,8901501975008
1983,8907635675027
2000,8912444181839
1981,8925303576240
1982,8953452764926
1993,8989614212469
2001,9009859801009
1981,9039466240272
1983,9082103807547
1998,9089168000000
1991,9119853534698
1983,9243982005080
1997,9264273191726
1997,9289515973952
1984,9311345442981
2007,9366207813702
1994,9402275190707
1984,9498137861436
2011,9564928622915
2005,9574863191622
1999,9590851414394
1998,9605566115360
2013,9607224481533
2011,9612081466761
1995,9626424133285
2011,9630698001400
1984,9641528010689
1999,9660624000000
2004,9663708744826
2005,9685508836558
1998,9724112027407
1992,9781799979487
1985,9820703037814
2002,9822705393482
1996,9841349845360
2005,9842306859563
1979,9925897437975
2012,9974410005994
1985,10019910060569
2000,10025331255412
2001,10122519397602
1985,10136233531381
2004,10152860200757
2013,10160722334942
2015,10194970465552
2005,10252563289337
2000,10284779000000
2005,10311337123730
1999,10340031087641
2016,10401989026723
2014,10482372109962
1997,10506307834799
2014,10529872000158
2005,10536619657652
2001,10621824000000
1999,10643148560198
2012,10723388033068
2012,10744168691109
1998,10765939437358
1995,10845175383744
2006,10939731186789
2002,10977514000000
2000,11030552667253
2015,11064666282626
2007,11065382151622
1996,11072726701922
2002,11073970001447
1980,11172203734233
2006,11186013472972
2016,11199145157649
2009,11258203905362
2006,11352987184253
2001,11361884260893
1982,11363646516061
1981,11464351513521
2003,11510670000000
2006,11520622409819
1983,11623710624559
2008,11645245415729
2015,11661892507640
2006,11697108619427
2002,11739401906647
2013,11837903738761
2013,11860783587103
2016,11934055071906
2003,11957243598419
1986,11993129678080
1984,12065068062767
1986,12146061684174
2006,12171329219107
2007,12236995324294
2004,12274928000000
1986,12302761994062
2003,12407237511368
2012,12639517177808
2010,12645252803082
1985,12689154578406
2014,12729502234335
2014,12754057710794
2007,12879504293546
2009,12908601410685
2009,13027040456100
2005,13093726000000
2013,13190839006664
2015,13242748068604
2015,13268242311555
2004,13302608706075
2014,13476466492427
2016,13486492444155
2003,13488994424518
2016,13512435638589
2010,13513745408335
2008,13528506574524
2011,13623289150490
2004,13806710766586
2006,13855888000000
1987,13893300505029
1987,14059024255587
2008,14118176482710
2007,14128955914664
2008,14134059989616
1987,14248999154626
2005,14267952115865
2007,14297537214845
2009,14418739000000
2005,14441217356828
2007,14477635000000
2007,14509489193859
2009,14564521831208
2008,14718582000000
2010,14964372000000
1986,15022583231150
2007,15085802941076
2006,15176717496461
2006,15405419702533
2011,15517926000000
1988,15650090338734
2004,15722616205764
2010,15792230570440
2009,15795698382986
1988,15862084044876
2007,15948507238206
1988,16050083959668
2012,16155255000000
2008,16273823136997
1989,16364316163381
2015,16410700117942
2009,16477638785513
2011,16480045678795
2016,16487344364514
2010,16583580836811
1989,16617153794891
2013,16691517000000
2005,16747765816606
2009,16755625847153
1989,16811861166559
2010,16938756587419
2008,16969030260877
2010,16992731157166
2009,17023275071360
1987,17091694967929
2009,17101456870608
2008,17169626138363
2012,17290201940777
2011,17312124677048
2014,17393103000000
2008,17424746490689
2009,17607503432796
2012,17631664734748
2007,17795826802970
2012,17985081294448
2013,18026881017255
2008,18119451371651
2015,18120714000000
2006,18128083129847
2011,18352575953427
1990,18374666517987
2016,18455074977718
2015,18456544742037
2013,18539718715830
2016,18624475000000
2014,18632423873526
1990,18724931470880
2011,18897054524211
1990,18904669325645
2013,19014316277879
2008,19136672544395
1988,19140813953245
2014,19191755961784
1991,19372103797079
2011,19638672525945
2015,19679438002855
2014,19703102026310
1991,19808187927613
2010,19973945540449
1991,19993173229920
1989,20092825106288
2016,20160296406469
2012,20194427120059
2016,20273841359271
2015,20364623091494
2009,20443199631949
2010,20458605049763
2016,20623856301266
2010,20751243965022
2015,20772440074304
1992,20789111705357
2010,20924691161659
1993,20958411988552
2012,21019132105912
2007,21178802883227
2013,21262544412410
1992,21297422608896
2010,21425535721689
2013,21498865852640
1992,21511275511532
1993,21614117695209
1993,21708016177526
2015,21766948388560
2014,21900031790821
2014,22212201918324
2012,22340699161445
1994,22430535276120
2016,22480427869996
1990,22595007714785
1994,23079926696878
2011,23182627672175
2008,23242038760382
1994,23267698841307
2013,23349158951152
2011,23619352272049
2014,23654699725965
1991,23927631710503
2011,24178441710181
2011,24508424849057
1997,24527784149402
1998,24630990896066
1995,24868835052199
1996,24999441859314
2012,25054597172919
1997,25256524647401
2011,25267940554153
1992,25409951568922
1995,25426718095808
1998,25514762246703
1997,25641643763544
1996,25649031760274
1998,25726539283381
2012,25733320245004
1995,25839440231944
2015,25854305463828
1999,25855199153754
1993,25859044482205
2016,25981476556761
2001,26051043083759
1996,26070328906133
2012,26088297830359
2000,26296254682898
2013,26510181016987
2015,26796051573771
1999,26812851271078
2012,26831458123532
